Transport ID;Container ID;Container Type;Forwarder;Trucking Time Start;Ground Handler 1;Airport 1;Ground Handler 2;Airport 2;Ground Handler 3;Airport 3;Ground Handler 4;Airport 4;Ground Handler 5;Airport 5;Trucking Time End
7916;000-10286;770C;Kanishk International;16.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.09.2016 10:00 +0530
7916;000-10285;770C;Kanishk International;16.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.09.2016 10:00 +0530
7916;000-10264;770C;Kanishk International;16.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.09.2016 10:00 +0530
7916;000-10273;770C;Kanishk International;16.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.09.2016 10:00 +0530
7917;000-10286;770C;Kuehne + Nagel;21.09.2016 14:30 +0000;;;;; ##; ##; ##; ##; ##; ##;27.09.2016 10:00 +0200
7917;000-10285;770C;Kuehne + Nagel;21.09.2016 14:30 +0000;;;;; ##; ##; ##; ##; ##; ##;27.09.2016 10:00 +0200
7917;000-10264;770C;Kuehne + Nagel;21.09.2016 14:30 +0000;;;;; ##; ##; ##; ##; ##; ##;27.09.2016 10:00 +0200
7917;000-10273;770C;Kuehne + Nagel;21.09.2016 14:30 +0000;;;;; ##; ##; ##; ##; ##; ##;27.09.2016 10:00 +0200
7918;000-10286;770C;Jet Trans Innsbruck;27.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7918;000-10285;770C;Jet Trans Innsbruck;27.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7918;000-10264;770C;Jet Trans Innsbruck;27.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7918;000-10273;770C;Jet Trans Innsbruck;27.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7921;000-10657;770C;Jet Trans Innsbruck;15.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7923;012-10006;1500CRT;Jet Trans Innsbruck;26.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7923;012-10009;1500CRT;Jet Trans Innsbruck;26.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7925;012-10004;1500CRT;Courier Factory;22.09.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7925;012-10004;1500CRT;Courier Factory;22.09.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7925;012-10001;1500CRT;Courier Factory;22.09.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7925;012-10001;1500CRT;Courier Factory;22.09.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7927;012-10004;1500CRT;1524;23.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;26.09.2016 10:00 +0300
7927;012-10001;1500CRT;1524;23.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;26.09.2016 10:00 +0300
7928;012-10004;1500CRT;1524;27.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7928;012-10001;1500CRT;1524;27.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7930;011-10086;1500C;Jet Trans Innsbruck;22.09.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7931;011-10012;1500C;Jet Trans Innsbruck;28.09.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7932;000-10266;770C;Bischof;29.09.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7932;000-10266;770C;Bischof;29.09.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7938;012-10007;1500CRT;ACL;27.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7938;012-10007;1500CRT;ACL;27.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7939;011-10028;1500C;Airpharm SA;28.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;29.09.2016 10:00 +0200
7940;012-10011;1500CRT;Courier Factory;04.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7940;024-10002;5BT;Courier Factory;04.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7940;024-10002;5BT;Courier Factory;04.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7940;002-10011;770CRT;Courier Factory;04.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7944;000-10227;770C;Bischof;03.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7944;000-10227;770C;Bischof;03.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7946;000-10266;770C;1524;30.09.2016 17:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7949;011-10012;1500C;Airpharm SA;04.10.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10003;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10003;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10009;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10009;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10000;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10000;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10015;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10015;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10014;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10014;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10012;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10012;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10013;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10013;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10011;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7961;012-10011;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7962;012-10005;1500CRT;ACL;04.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;06.10.2016 10:00
7962;012-10008;1500CRT;ACL;04.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;06.10.2016 10:00
7964;011-10045;1500C;Courier Factory;07.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;07.10.2016 13:00 +0200
7965;011-10079;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10078;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10077;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10076;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10075;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10074;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10073;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10072;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10071;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7965;011-10070;1500C;Bischof;10.10.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 12:00 +0200
7966;011-10085;1500C;Bischof;16.09.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;16.09.2016 12:00 +0200
7968;012-10004;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10004;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10006;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10006;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10007;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10007;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10002;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10002;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10001;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7968;012-10001;1500CRT;SkyCell AG;11.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7970;000-10227;770C;1524;04.10.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;06.10.2016 10:00
7972;000-10227;770C;Ocasa;07.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;07.10.2016 16:00
7974;002-10002;770CRT;Courier Factory;03.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;03.10.2016 14:00 +0200
7975;002-10002;770CRT;Airpharm SA;04.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;07.10.2016 10:00
7978;002-10002;770CRT;ACL;10.10.2016 15:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 10:00
7980;000-10266;770C;;11.10.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7982;000-10229;770C;Courier Factory;14.10.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10022;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10022;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10018;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10018;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10017;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10017;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10016;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7984;012-10016;1500CRT;Courier Factory;14.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7986;012-10025;1500CRT;Airpharm SA;14.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 16:00 +0200
7986;012-10023;1500CRT;Airpharm SA;14.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 16:00 +0200
7986;012-10020;1500CRT;Airpharm SA;14.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 16:00 +0200
7986;012-10019;1500CRT;Airpharm SA;14.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 16:00 +0200
7986;012-10024;1500CRT;Airpharm SA;14.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 16:00 +0200
7986;012-10021;1500CRT;Airpharm SA;14.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 16:00 +0200
7988;011-10045;1500C;Courier Factory;07.10.2016 19:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 10:00 +0200
7989;012-10010;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7989;012-10010;1500CRT;ACL;06.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7992;024-10002;5BT;SkyCell AG;07.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.10.2016 00:00 +0200
7993;011-10095;1500C;Airpharm SA;13.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;14.10.2016 10:00 +0200
7994;000-10444;770C;Courier Factory;18.10.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;19.10.2016 09:00 +0200
7994;011-10039;1500C;Courier Factory;18.10.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;19.10.2016 09:00 +0200
7996;012-10010;1500CRT;1524;19.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.10.2016 10:00 +0200
7997;012-10010;1500CRT;Jet Trans Innsbruck;24.10.2016 15:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7998;000-10229;770C;1524;18.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
7999;012-10022;1500CRT;1524;18.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;20.10.2016 10:00
7999;012-10018;1500CRT;1524;18.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;20.10.2016 10:00
7999;012-10017;1500CRT;1524;18.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;20.10.2016 10:00
7999;012-10016;1500CRT;1524;18.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;20.10.2016 10:00
8000;012-10022;1500CRT;ACL;21.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8000;012-10018;1500CRT;ACL;21.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8000;012-10017;1500CRT;ACL;21.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8000;012-10016;1500CRT;ACL;21.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8002;011-10088;1500C;Bischof;20.10.2016 15:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.10.2016 10:00 +0200
8003;011-10007;1500C;Yusen Logistics;20.10.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;21.10.2016 10:00 +0200
8004;011-10007;1500C;Yusen Logistics;25.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8006;011-10008;1500C;Yusen Logistics;24.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8008;011-10028;1500C;Airpharm SA;25.10.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8013;000-10229;770C;Jet Trans Innsbruck;27.10.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8015;000-10228;770C;Bischof;27.10.2016 13:00 +0000;;;;; ##; ##; ##; ##; ##; ##;28.10.2016 10:00 +0200
8016;000-10228;770C;1524;28.10.2016 15:00 +0000;;;;; ##; ##; ##; ##; ##; ##;30.10.2016 10:00 +0100
8018;000-10228;770C;1524;30.10.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8020;000-10345;770C;Courier Factory;28.10.2016 13:00 +0000;;;;; ##; ##; ##; ##; ##; ##;31.10.2016 15:00 +0100
8021;000-10345;770C;1524;31.10.2016 17:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8025;000-10444;770C;Courier Factory;26.10.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;27.10.2016 15:00 +0200
8025;011-10039;1500C;Courier Factory;26.10.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;27.10.2016 15:00 +0200
8026;012-10020;1500CRT;Courier Factory;25.10.2016 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;26.10.2016 10:00 +0200
8026;002-10013;770CRT;Courier Factory;25.10.2016 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;26.10.2016 10:00 +0200
8030;012-10003;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10004;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10005;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10007;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10009;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10000;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10002;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8030;012-10001;1500CRT;1524;04.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8032;012-10020;1500CRT;Courier Factory;07.11.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8032;002-10013;770CRT;Courier Factory;07.11.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8035;000-10228;770C;Airpharm SA;10.11.2016 06:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8038;012-10010;1500CRT;Airpharm SA;10.11.2016 05:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8040;000-10402;770C;Jet Trans Innsbruck;22.08.2016 00:00 +0000;;;;; ##; ##; ##; ##; ##; ##;09.11.2016 10:00 +0100
8043;002-10013;770CRT;Airpharm SA;09.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.11.2016 15:00 +0100
8045;002-10008;770CRT;Courier Factory;09.11.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;09.11.2016 14:00 +0100
8047;002-10008;770CRT;Courier Factory;09.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;10.11.2016 10:00 +0100
8050;011-10008;1500C;Yusen Logistics;07.11.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;07.11.2016 18:00 +0100
8054;012-10003;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10004;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10005;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10007;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10009;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10000;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10002;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8054;012-10001;1500CRT;Courier Factory;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;11.11.2016 16:00 +0100
8055;012-10019;1500CRT;Swiss World Cargo;14.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8058;002-10003;770CRT;Courier Factory;17.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8058;002-10003;770CRT;Courier Factory;17.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8062;000-10345;770C;Jet Trans Innsbruck;11.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8064;013-10000;1500F;Frigosuisse AG;17.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;17.11.2016 12:00 +0100
8065;011-10001;1500C;El Al;16.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8069;011-10055;1500C;Courier Factory;18.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8070;011-10047;1500C;Courier Factory;18.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8073;000-10223;770C;Nippon Express;18.11.2016 19:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8077;002-10003;770CRT;1524;18.11.2016 15:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8080;011-10055;1500C;1524;21.11.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8082;011-10084;1500C;Bischof;24.11.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;24.11.2016 10:00 +0100
8082;011-10085;1500C;Bischof;24.11.2016 08:00 +0000;;;;; ##; ##; ##; ##; ##; ##;24.11.2016 10:00 +0100
8083;011-10084;1500C;Bischof;24.11.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;24.11.2016 15:00 +0100
8083;011-10085;1500C;Bischof;24.11.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;24.11.2016 15:00 +0100
8086;011-10047;1500C;Courier Factory;23.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;25.11.2016 10:00 +0100
8088;002-10003;770CRT;1524;20.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8089;012-10021;1500CRT;Courier Factory;22.11.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;23.11.2016 10:00 +0100
8091;012-10021;1500CRT;1524;23.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8095;011-10055;1500C;ACL;24.11.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8097;013-10000;1500F;Frigosuisse AG;28.11.2016 13:00 +0000;;;;; ##; ##; ##; ##; ##; ##;28.11.2016 18:00 +0100
8099;000-10351;770C;Jet Trans Innsbruck;29.11.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8101;011-10007;1500C;Yusen Logistics;30.11.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8101;011-10007;1500C;Yusen Logistics;30.11.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8101;011-10007;1500C;Yusen Logistics;30.11.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8101;000-10307;770C;Yusen Logistics;30.11.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8102;000-10306;770C;Yusen Logistics;29.11.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;29.11.2016 14:00 +0100
8104;000-10306;770C;Yusen Logistics;29.11.2016 20:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8105;012-10003;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10004;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10005;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10007;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10009;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10000;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10002;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10001;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8105;012-10010;1500CRT;Courier Factory;30.11.2016 14:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 10:00 +0100
8106;012-10003;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10004;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10005;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10007;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10009;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10000;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10002;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10001;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8106;012-10010;1500CRT;1524;01.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8107;012-10025;1500CRT;Courier Factory;06.12.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8107;012-10025;1500CRT;Courier Factory;06.12.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8107;012-10025;1500CRT;Courier Factory;06.12.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8107;012-10025;1500CRT;Courier Factory;06.12.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8107;012-10023;1500CRT;Courier Factory;06.12.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8107;012-10023;1500CRT;Courier Factory;06.12.2016 09:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8109;000-10266;770C;Jet Trans Innsbruck;01.12.2016 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 12:00 +0100
8110;000-10333;770C;Courier Factory;02.12.2016 12:00 +0000;;;;; ##; ##; ##; ##; ##; ##;05.12.2016 10:00 +0100
8113;000-10333;770C;1524;05.12.2016 18:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8116;011-10007;1500C;Yusen Logistics;01.12.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 15:00 +0100
8116;000-10307;770C;Yusen Logistics;01.12.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;01.12.2016 15:00 +0100
8118;012-10025;1500CRT;1524;07.12.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8118;012-10023;1500CRT;1524;07.12.2016 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8119;011-10083;1500C;Bischof;07.12.2016 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;08.12.2016 10:00 +0100
8121;012-10021;1500CRT;Jet Trans Innsbruck;06.12.2016 07:00 +0000;;;;; ##; ##; ##; ##; ##; ##;06.12.2016 10:00 +0100
8123;012-10006;1500CRT;1524;12.12.2016 10:00;;;;; ##; ##; ##; ##; ##; ##;
8123;012-10006;1500CRT;1524;12.12.2016 10:00;;;;; ##; ##; ##; ##; ##; ##;
